_id,level,max_velocity,name,type
408281243,4,,Nguyễn Văn Nghi,tertiary
408288558,4,,Lê Đức Thọ,tertiary
408787669,4,,Thống Nhất,tertiary
408793253,4,,Hoàng Diệu 2,tertiary
408845369,4,,Phạm Ngọc Thạch,tertiary
408845370,2,,Nguyễn Thị Minh Khai,primary
409014810,3,,Nguyễn Hữu Cảnh,secondary
409019546,4,,Nguyễn Chí Thanh,tertiary
409036443,4,,Nguyễn Xuân Khoát,unclassified
409047869,4,,Nguyễn Chí Thanh,tertiary
409053190,4,,Hoà Bình,tertiary
409053191,4,30,Kênh Tân Hoá,tertiary
409053556,4,,Hòa Bình,tertiary
409054134,4,,Hoà Hảo,tertiary
409056759,4,,Hoàng Minh Giám,tertiary
409057040,4,,Hoàng Minh Giám,tertiary
409059035,2,,Hoàng Văn Thụ,primary
409059036,4,,Hồ Văn Huê,tertiary
409059466,4,,Nguyễn Thị Nhỏ,tertiary
409059470,2,,Hồng Bàng,primary
409071400,4,,Khuông Việt,tertiary
409098855,2,,Phan Đăng Lưu,primary
409098856,4,,Nơ Trang Long,tertiary
409101010,2,,Phan Đình Phùng,primary
409101012,2,,Phan Đình Phùng,primary
409106287,3,,Phan Văn Hớn,secondary
409106289,1,80,Quốc lộ 1,trunk
409117749,4,,Phan Xích Long,tertiary
409119692,4,,Nguyễn Chí Thanh,tertiary
409127763,4,,Xuân Thới Sơn 21,tertiary
409153421,1,,Quốc lộ 1,trunk
409153422,1,,Quốc lộ 1,trunk
409154724,1,60,Quốc lộ 22,trunk
409274385,4,,Sư Van Hạnh,tertiary
409274386,4,,Nguyễn Chí Thanh,tertiary
409276051,4,,Tạ Uyên,tertiary
409276052,4,,Nguyễn Chí Thanh,tertiary
409294121,3,,Hàm Nghi,secondary
409716657,4,,,unclassified
409716658,4,,,unclassified
409716659,4,,,unclassified
409716660,4,,,unclassified
410390688,4,,Hoàng Sa,tertiary
410411589,3,40,Lý Thái Tổ,secondary
410412436,4,40,Lý Thái Tổ,tertiary
410417511,4,,,unclassified
417275905,4,,,unclassified
417281942,4,,Tân Xuân 6,unclassified
417288599,4,,,unclassified
418975319,4,,Trương Phước Phan,tertiary
420032380,3,,Cầu Tạ Quang Bửu,secondary
420032381,4,,Cầu Tạ Quang Bửu,tertiary
428428273,4,,Đường Vành Đai,tertiary
428437965,4,,Lê Cơ,unclassified
431067175,3,,Trần Hưng Ðạo,secondary
431068519,4,,Nguyễn Cư Trinh,tertiary
431068520,2,,Trần Hưng Ðạo,primary
431068521,4,,,tertiary
431656677,2,,Ngã sáu Cộng Hòa,primary
431657161,2,,Công Trường Quách Thị Trang,primary
431657163,2,,Công Trường Quách Thị Trang,primary
432079671,3,,Nguyễn Trãi,secondary
432383413,2,,Nguyễn Tri Phương,primary
435246815,3,,Đường D1,secondary
435328028,3,,,primary_link
435328029,4,,Hưng Phú,tertiary
435328747,4,,Hưng Phú,tertiary
440444596,3,,Bình Long,secondary
444689047,3,,,primary_link
446053121,4,,Lê Đức Thọ,tertiary
446053122,4,,Lê Đức Thọ,tertiary
446472910,3,40,D2,secondary
446472913,3,,D2,secondary
446474065,4,,,tertiary
446474066,4,,,tertiary_link
446937576,4,,Phan Văn Trị,tertiary
446937578,4,,,tertiary
446937579,4,,Phan Văn Trị,tertiary
446937582,4,,Phan Văn Trị,tertiary
446937583,3,,,primary_link
447604563,3,,,secondary_link
447604565,3,,,secondary_link
447642550,2,60,,primary
447642551,2,60,Cầu Bình Lợi,primary
447642552,3,40,Cầu Bình Lợi,secondary
447642553,3,40,,secondary
447642555,2,60,Phạm Văn Đồng,primary
447642557,2,60,Phạm Văn Đồng,primary
447644200,4,,,tertiary
447644202,4,,,tertiary
447653320,4,,Lê Đức Thọ,tertiary
447653321,2,,Nguyễn Oanh,primary
447653322,3,,,primary_link
447653323,2,,Nguyễn Oanh,primary
447653981,4,,,tertiary
447793151,4,,Phan Văn Trị,tertiary
449212104,2,60,Phạm Văn Đồng,primary
449212105,2,60,Phạm Văn Đồng,primary
453436985,4,,,tertiary
453436986,4,,,tertiary
453436987,4,,,tertiary
453436988,4,,Đường Song Hành Xa lộ Hà Nội,tertiary
454227961,4,80,Đại lộ vòng cung,tertiary
456579958,4,,Liên khu 10-11,unclassified
456579959,4,,Hẻm 151 Lũy Bán Bích,unclassified
456579960,4,,Nguyễn Văn Yến,unclassified
456799179,4,,Tô Hiệu,tertiary
456799180,4,,Tô Hiệu,tertiary
456799181,4,,Đặng Nguyên Cẩn,tertiary
457552328,3,30,Bà Hom,secondary
459133496,4,,Tô Hiệu,tertiary
459234491,4,,,unclassified
459597457,3,,Tôn Đức Thắng,secondary
459597458,2,,Nguyễn Hữu Cảnh,primary
460336754,4,,Trần Văn Giàu,tertiary
460336755,4,,Số 7,tertiary
460751655,4,,Lê Thúc Hoạch,tertiary
460757149,4,,Trương Phước Phan,unclassified
461213201,1,60,Nguyễn Văn Linh,trunk
461213202,2,60,Nguyễn Văn Linh,primary
461213203,1,80,Nguyễn Văn Linh,trunk
461213205,1,80,Nguyễn Văn Linh,trunk
461227334,1,50,Xa Lộ Hà Nội,trunk
461227335,1,50,Xa Lộ Hà Nội,trunk
462441997,3,40,Võ Chí Công,secondary
462441998,3,40,Cầu Phú Hữu,secondary
462441999,3,40,D2,secondary
462442000,3,40,Cầu Phú Hữu,secondary
462901272,4,,Đường số 18B,unclassified
462968806,4,40,,tertiary_link
462968807,4,40,,tertiary_link
462968808,4,40,Đường số 9,tertiary
462968810,4,40,,tertiary_link
462970232,4,40,Phạm Văn Chí,tertiary
462985465,4,40,,tertiary_link
462987403,4,40,,tertiary_link
463024336,4,40,,tertiary_link
463024337,4,40,,tertiary_link
463024338,4,40,,tertiary_link
463028714,4,40,Bình Tiên,tertiary
463028716,4,,Bình Tiên,tertiary
463028717,4,,,tertiary
463031679,3,,Hải Thượng Lãn Ông,secondary
463031681,3,,Tháp Mười,secondary
463031682,4,,,tertiary
463035033,3,40,,primary_link
463414554,4,,Lê Quang Sung,tertiary
463661226,4,,Tản Đà,tertiary
463881170,2,,3 Tháng 2,primary
463881171,2,,3 Tháng 2,primary
464033733,4,,đường song hành cao tốc Long Thành Dầu Giây,unclassified
464034420,4,,đường song hành cao tốc Long Thành Dầu Giây,unclassified
464270121,4,,đường vành đai Sam Sung,unclassified
464270272,4,,Bưng Ông Thòan,unclassified
464377293,4,,Cầu Nguyễn Văn Cừ,tertiary
464377294,4,,Cầu Nguyễn Văn Cừ,tertiary
464462967,3,,,primary_link
464462968,3,,,primary_link
464462969,2,,,primary
464463523,2,,Hồng Bàng,primary
464464123,2,,Cầu Ông Buông 2,primary
464502578,4,,đường vành đai Sam Sung,unclassified
464502847,4,,,unclassified
464515058,2,,Cầu Ông Lãnh,primary
464641271,4,,Lê Duẩn,tertiary
464641352,4,,Lê Duẩn,tertiary
464793190,4,,Bưng Ông Thòan,unclassified
465161329,4,,Nguyễn Bỉnh Khiêm,tertiary
465161872,4,,Nguyễn Bỉnh Khiêm,tertiary
465282923,4,,cầu Rạch Ông,tertiary
465283035,4,,,tertiary
465283296,4,,,tertiary
465309061,4,,Công Xã Paris,tertiary
465851814,4,,Phú Định,tertiary
465871961,4,,Minh Phụng,tertiary
465873466,4,,Minh Phụng,tertiary
465895999,4,40,Phạm Văn Chí,tertiary
465896000,4,40,Phạm Văn Chí,tertiary
465919816,3,,Tân Hoá,secondary
465919828,3,,,secondary
465993626,3,,Hậu Giang,secondary_link
465993627,3,40,Hậu Giang,secondary_link
465993628,4,40,Lò Gốm,tertiary
465993629,3,40,Hậu Giang,secondary
465993631,3,40,Hậu Giang,secondary_link
466008498,3,40,Hải Thượng Lãn Ông,secondary
466008499,3,40,Hải Thượng Lãn Ông,secondary
466008500,3,,,secondary_link
466010021,3,40,Vạn Kiếp,secondary
466038917,2,,Nguyễn Thị Nghĩa,primary
466039048,2,,Nguyễn Thị Nghĩa,primary
466043072,2,50,Võ Văn Kiệt,primary
466043074,3,50,,secondary
466043075,3,,,trunk_link
466043077,3,,,primary_link
466043078,2,,Nguyễn Tri Phương,primary
466043079,2,,Nguyễn Tri Phương,primary
466066306,2,,3 Tháng 2,primary
466067222,3,,,secondary
466067223,3,,Võ Văn Kiệt,secondary
466095118,2,,,primary
466095328,3,30,Trần Hưng Ðạo,secondary
466095490,3,30,Trần Hưng Ðạo,secondary
466112035,3,,,secondary
466112794,3,,,secondary
466122296,4,,Nguyễn Cư Trinh,tertiary
466123679,4,,Nguyễn Cư Trinh,tertiary
466130926,4,,Phạm Hồng Thái,tertiary
466200149,2,,,primary
466200720,3,,,primary_link
466203917,2,,,primary
466204240,3,,,secondary
466349958,3,,,trunk_link
466349959,3,,,primary_link
466349961,3,,,primary_link
466360755,3,,,primary_link
466360756,3,,,secondary
466361669,3,,,primary_link
466364979,1,60,Võ Văn Kiệt,trunk
466364980,2,50,Võ Văn Kiệt,primary
466371241,4,,,tertiary
466371242,3,,,primary_link
466371243,3,,,primary_link
466371244,4,,,tertiary
466371245,4,,Phạm Phú Thứ,tertiary
466386934,3,,,primary_link
466386935,3,,,primary_link
466386937,3,,,primary_link
466386938,3,,,primary_link
466386939,3,,,primary_link
466513741,2,,Cách Mạng Tháng Tám,primary
466631640,4,,,tertiary
466631641,4,,,tertiary
466631642,4,,,tertiary
466631643,3,,,primary_link
466631644,3,,,primary_link
466642759,4,,,tertiary
466643134,4,,Cống Quỳnh,tertiary
466643375,4,,Nguyễn Cư Trinh,tertiary
466671832,3,,,secondary
466671834,3,40,Châu Văn Liêm,secondary
466671835,3,,,secondary
466671836,3,40,Châu Văn Liêm,secondary
466671837,3,40,Châu Văn Liêm,secondary
466671838,4,,,tertiary
466897990,4,,,tertiary
466898000,4,,,tertiary
466898001,4,,Ngô Quyền,tertiary
466898002,4,,,tertiary
466898003,4,,,tertiary
466898004,2,,,primary
466898005,2,,,primary
466900849,4,40,Ngô Gia Tự,tertiary
466900850,4,,Ngô Gia Tự,tertiary
467096897,4,,Nguyễn Trãi,tertiary
467097944,4,,Nguyễn Trãi,tertiary
467101852,2,50,Võ Văn Kiệt,primary
467152198,4,,,tertiary
467152947,4,,,tertiary
467159291,4,,Phạm Đình Hổ,tertiary
467188187,2,,,primary
467288840,4,,Phổ Quang,tertiary
467547338,3,,,secondary
467581823,2,,An Dương Vương,primary
467676646,2,,Nguyễn Cơ Thạch,primary
467714905,4,,Trần Bình Trọng,tertiary
467714907,4,,Trần Bình Trọng,tertiary
467714908,4,,Trần Bình Trọng,tertiary
467833830,4,,,unclassified
467833899,4,,,unclassified
467860733,4,,Lê Lợi,tertiary
467966829,2,60,Võ Chí Công,primary
467966830,1,60,Võ Chí Công,trunk
467966832,1,60,Võ Chí Công,trunk
467966833,2,60,Võ Chí Công,primary
468247531,4,,,tertiary
468247532,2,,Lý Thường Kiệt,primary
468289901,3,,,primary_link
468368037,4,,Trần Phú,tertiary
468380352,4,,Sư Van Hạnh,tertiary
468380355,3,,Ngô Gia Tự,secondary
468380358,4,,Sư Van Hạnh,tertiary
468380361,4,,Sư Van Hạnh,tertiary
468380364,4,,,tertiary
468380366,4,,Sư Van Hạnh,tertiary
468380368,4,,,tertiary
468401890,2,,3 Tháng 2,primary
468405250,2,,3 Tháng 2,primary
468434626,2,,3 Tháng 2,primary
468434636,2,,Lý Thái Tổ,primary
468434637,2,,,primary
468434638,2,,3 Tháng 2,primary
468434639,2,,3 Tháng 2,primary
468590178,2,,Nguyễn Tri Phương,primary
468590910,2,,Nguyễn Tri Phương,primary
468590911,2,,Nguyễn Tri Phương,primary
468604950,2,,,primary
468604951,2,,,primary
468604952,2,,,primary
468604953,2,,,primary
468604954,3,,Trần Hưng Ðạo,secondary
468613002,3,,Trần Hưng Ðạo,secondary
468613003,3,,Trần Hưng Ðạo,secondary
468613004,3,,Trần Hưng Ðạo,secondary
468613005,3,,Trần Hưng Ðạo,secondary
468616397,3,,Trần Hưng Ðạo,secondary
468616398,3,,Trần Hưng Ðạo,secondary
468616399,4,,,tertiary
468616400,3,,Trần Hưng Ðạo,secondary
468616401,4,,Bùi Hữu Nghĩa,tertiary
468616403,3,,Trần Hưng Ðạo,secondary
468616407,4,,,tertiary
468616408,3,,Trần Hưng Ðạo,secondary
468616410,4,,Huỳnh Mẫn Đạt,tertiary
468616411,4,,,tertiary
468650516,2,,Nguyễn Tri Phương,primary
468653969,2,,,primary
468653970,2,,An Dương Vương,primary
468656848,2,,Nguyễn Tri Phương,primary
468656849,2,,Nguyễn Tri Phương,primary
468691943,3,,,secondary_link
468695188,3,50,Trần Hưng Ðạo,secondary
468695189,4,,Nguyễn Biểu,tertiary
468695190,3,,Nguyễn Biểu,secondary_link
468695191,4,,,tertiary
468695192,4,,Trần Bình Trọng,tertiary
468713099,4,,Nguyễn Thị Nhỏ,tertiary
468716258,4,,,tertiary
468724777,2,,3 Tháng 2,primary
468724778,2,,3 Tháng 2,primary
468724779,2,,3 Tháng 2,primary
468724782,2,,3 Tháng 2,primary
468724783,2,,3 Tháng 2,primary
468724784,4,,Hàn Hải Nguyên,tertiary
468724785,2,,3 Tháng 2,primary
468724786,4,,Hàn Hải Nguyên,tertiary
468752226,3,,,secondary
468752227,3,,,secondary
468755235,4,,Lãnh Binh Thăng,tertiary
469327638,2,,Lý Thường Kiệt,primary
469327639,2,,Lý Thường Kiệt,primary
469327640,2,,Lý Thường Kiệt,primary
469364050,4,,Cầu Phú An,tertiary
469592979,4,,Lê Minh Xuân,tertiary
469592980,4,,Lê Minh Xuân,tertiary
469592981,4,,,unclassified
469592985,4,,Nghĩa Phát,tertiary
469593478,3,,Hòa Hảo,secondary_link
469593479,2,,Nguyễn Tri Phương,primary
470506013,4,,Lê Hồng Phong,tertiary
470506016,4,,,tertiary
470506017,2,,3 Tháng 2,primary
470506018,2,,3 Tháng 2,primary
470511619,4,,,tertiary
471067921,4,,Lê Quang Sung,tertiary
471077680,3,,Lũy Bán Bích,secondary
471086582,3,,,secondary
471086948,3,,,secondary
471087369,3,,,secondary
471108770,4,,,tertiary
472409051,2,,,primary
472409052,4,,,tertiary
472409053,2,,,primary
472409056,4,,,tertiary
472409058,2,,,primary
472409511,3,,,secondary
472411140,3,,Nguyễn Trãi,secondary
472411143,4,,Cống Quỳnh,tertiary
472412233,4,,,tertiary
472412235,3,,,secondary
472412760,4,,Nguyễn Cư Trinh,tertiary
472412761,4,,Nguyễn Cư Trinh,tertiary
472412762,4,,Cống Quỳnh,tertiary
472413894,4,,Phạm Hồng Thái,tertiary
472413896,4,,Lê Lai,tertiary
473026472,4,,,tertiary
473028082,2,,Cầu vượt Ngã Sáu Gò Vấp,primary
473163828,2,,Nguyễn Cơ Thạch,primary
473163830,2,,Nguyễn Cơ Thạch,primary
473190364,4,,,tertiary
473221496,4,,Trần Đại Nghĩa,tertiary
473221497,4,,Cầu Kênh C,tertiary
473221519,4,,Cầu Kênh C,tertiary
473396239,2,,Võ Văn Kiệt,primary
473396240,2,,Võ Văn Kiệt,primary
473396247,2,,Tôn Ðức Thắng,primary
476899215,4,,Võ Văn Kiệt,tertiary
476899216,4,,Võ Văn Kiệt,tertiary
476899217,4,,Võ Văn Kiệt,tertiary
476899218,4,,Võ Văn Kiệt,tertiary
476899219,4,,,tertiary_link
476899220,4,,Võ Văn Kiệt,tertiary
476899221,1,40,Cầu vượt Võ Văn Kiệt (Đông Tây),trunk
476899222,3,40,Cầu vượt Võ Văn Kiệt,trunk_link
476899227,3,,,trunk_link
476899228,3,,,trunk_link
476899232,4,,,tertiary_link
476899233,4,,Võ Văn Kiệt,tertiary
476899234,3,,,trunk_link
476899235,4,,Võ Văn Kiệt,tertiary
476899236,4,,Võ Văn Kiệt,tertiary
476899237,4,,Võ Văn Kiệt,tertiary
476899238,3,,Võ Văn Kiệt,trunk_link
476899239,4,,Võ Văn Kiệt,tertiary
476899240,3,,Võ Văn Kiệt,trunk_link
476899241,4,,,tertiary_link
476899242,3,,,trunk_link
476899243,3,,,trunk_link
476903112,4,,Phạm Đình Hổ,tertiary
476903113,4,,Cao Văn Lầu,tertiary
478798992,2,,Cầu vượt Cây Gõ,primary
478798993,1,50,Cầu vượt Hàng Xanh,trunk
478798994,1,50,Cầu vượt Hàng Xanh,trunk
478798995,1,50,Cầu vượt Ngã tư Hàng Xanh,trunk
478798996,1,50,Cầu vượt Ngã tư Hàng Xanh,trunk
478798997,1,50,Cầu vượt Ngã tư Hàng Xanh,trunk
478799000,4,,cầu vượt vào sân bay,tertiary
478799001,4,,Đi ga trong nước,tertiary
478799002,4,30,Đi ga quốc tế,tertiary
478799004,4,,cầu vượt,tertiary
478799008,2,,,primary
478832763,4,,,tertiary
478832764,4,,,tertiary
478832771,4,,Gò Dưa,tertiary
478832772,4,,Gò Dưa,tertiary
478832773,3,30,Cầu vượt Ngã tư Gò Dưa,trunk_link
478832774,4,,Gò Dưa,tertiary
478832775,4,,Đường số 10,tertiary
478832776,4,,Đường số 10,tertiary
478832777,3,,Cầu vượt Ngã tư Gò Dưa,secondary
478832778,3,,Cầu vượt Ngã tư Gò Dưa,secondary
478832779,3,,Cầu vượt Ngã tư Gò Dưa,secondary
481910555,4,,Thế Lữ,unclassified
481910556,4,,Thế Lữ,unclassified
481910557,4,,Thế Lữ,unclassified
485859161,4,,,unclassified
485859165,1,80,Quốc lộ 1,trunk
485859166,4,,,unclassified
485859167,4,,,unclassified
486109909,4,,,tertiary
486109910,4,,Thạnh Lộc 13,tertiary
486113809,4,,,unclassified
489015036,4,,Cầu số 3,tertiary
489015037,4,,Bến Mễ Cốc,tertiary
489015038,4,,Bến Mễ Cốc,tertiary
489015039,4,,Bến Mễ Cốc,tertiary
489015040,4,,Bến Mễ Cốc,unclassified
489015041,4,,Cầu số 3,tertiary
489015042,4,,Bình Đức,tertiary
489319477,4,,,unclassified
493155238,4,,,unclassified
493174179,4,,Bạch Đằng,tertiary
493174206,3,,,secondary_link
493222445,4,,Phú Hữu,tertiary
494796901,4,,,unclassified
494799490,4,,,unclassified
494799491,4,,Nguyễn Thị Thử,tertiary
494799492,4,,,tertiary
495450437,2,,Trường Chinh,primary
495671983,2,50,Cách Mạng Tháng Tám,primary
495697718,4,,Thạnh Xuân 25,tertiary
495697719,4,,Thạnh Xuân 25,tertiary
495849086,2,,Cách Mạng Tháng Tám,primary
495849087,2,50,Cách Mạng Tháng Tám,primary
495849088,2,,Cách Mạng Tháng Tám,primary
495852561,2,,Cách Mạng Tháng Tám,primary
495895740,4,,Khuất Văn Bức,unclassified
496077158,4,,Bắc Hải,tertiary
496142698,3,,Trần Hưng Ðạo,secondary
496187506,4,,Cầu Số 2,tertiary
496187507,4,,Cầu Số 2,tertiary_link
496187508,4,,Phạm Văn Hai,tertiary
496187509,4,,Cầu Số 3,tertiary_link
496187510,4,,Cầu Số 3,tertiary
496187511,2,,Cách Mạng Tháng Tám,primary
496279185,2,,Cách Mạng Tháng Tám,primary
496584582,4,,Hem 3m,unclassified
496918446,3,,Nguyễn Duy Trinh,secondary
497058070,4,,RAI_65_Q9_007,unclassified
497058072,4,,RAI_65_Q9_009,tertiary
497628302,2,,Cách Mạng Tháng Tám,primary
498423483,2,,Nguyễn Oanh,primary
498423484,2,,,primary
498978916,4,,,tertiary_link
499497151,4,,,tertiary
499497152,4,,,tertiary
499497174,4,,,tertiary
500897933,2,,Cách Mạng Tháng Tám,primary
502434931,3,,,secondary
502729141,4,,,tertiary
502896829,4,,,unclassified
502896830,4,,,unclassified
502896831,4,,,unclassified
502896832,4,,,unclassified
502896833,4,,,unclassified
502896834,4,,,unclassified
502896858,4,,,unclassified
502896859,4,,,unclassified
502896860,4,,,tertiary_link
502896861,4,,,tertiary_link
502896862,4,,,tertiary_link
502896863,4,,,tertiary_link
502896864,4,,,unclassified
502896865,4,,,unclassified
502896866,4,,,tertiary_link
502896867,4,,Tân Sơn,tertiary
502918102,4,,,tertiary
503146855,4,,Cầu Thủ Thiêm,tertiary
503146856,3,,Cầu Thủ Thiêm,secondary_link
503156443,3,,,primary_link
503156445,3,,,primary_link
503156447,3,,,trunk_link
503156448,3,,,trunk_link
503156453,4,,Đường Song Hành Xa lộ Hà Nội,tertiary
503282420,4,,,unclassified
503282424,4,,,unclassified
503282433,4,,,unclassified
503326021,4,,,unclassified
503327821,4,,,unclassified
503327822,4,,,unclassified
503327826,4,,,tertiary
503327828,4,,,tertiary
503327829,4,,,tertiary
503327830,4,,,tertiary
503327831,4,,,tertiary
503327832,4,,,tertiary
503327833,4,,,tertiary
503327834,4,,,tertiary
503327835,4,,,tertiary
503373069,4,,Đường D10,tertiary
503373098,4,,Đường số 1,tertiary
503373099,4,,Cầu Ngô Chí Quốc,tertiary
503483356,4,,,unclassified
503561779,3,,Lê Văn Tách,secondary
504139797,1,,Cầu vượt Ngã tư Gò Mây,trunk
504139799,1,,Câu vượt Ngã tư Gò Mây,trunk
504139802,4,,,tertiary
504139804,4,,Số 18,tertiary
504233841,4,,,tertiary
504233842,4,,Hoàng Thế Thiện,tertiary
504399222,4,,Quốc lộ 1,tertiary_link
504403496,4,,,unclassified
504403516,4,,,unclassified
504403517,4,,,unclassified
504403519,4,,Nguyễn Thị Nhung,tertiary
504403520,4,,Nguyễn Thị Nhung,tertiary
504577405,4,,Đường số 39,unclassified
504577408,4,,Đường số 42,unclassified
504577446,3,,Trần Não,secondary
504577449,3,,Trần Não,secondary
504577450,4,,,tertiary
504918000,4,,Đường số 23,tertiary
505291812,4,,,tertiary
505291813,4,,,unclassified
505809383,3,,,primary_link
505958218,4,,,tertiary_link
505958219,4,,,tertiary_link
505958220,4,,,tertiary_link
505958221,4,,,tertiary_link
505958222,4,,,tertiary_link
505958223,4,,,tertiary_link
507690042,4,,,tertiary
507690043,4,,,tertiary
507690049,4,,,tertiary
507692293,4,,,unclassified
507692294,4,,,unclassified
507692295,4,,,unclassified
507692296,4,,,unclassified
507707268,4,,,unclassified
507707269,4,,,unclassified
507707272,4,,,unclassified
507707273,4,,,unclassified
507728210,4,,,unclassified
507734467,4,,,unclassified
507734468,4,,,unclassified
